dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,36,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8405738953936975,0.8403341942278185,0.0002397011658790138,0.0,3.5153119999904447,3.5153119999904447,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,37,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8372101101138713,0.8390802544236486,0.0018701443097773884,0.0,3.5057299999152747,3.5057299999152747,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,38,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8319074028966739,0.830213332609599,0.0016940702870749114,0.0,3.549215000020922,3.549215000020922,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,39,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8310964214166798,0.8301532225304419,0.0009431988862379503,0.0,3.5527689999526046,3.5527689999526046,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,40,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8288404693618664,0.8319576915435117,0.0031172221816453405,0.0,3.5548589999052638,3.5548589999052638,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,41,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8264135327536855,0.8303130999783611,0.0038995672246756596,0.0,5.006264000030569,5.006264000030569,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,42,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.820909615987314,0.82380792211332,0.002898306126005945,0.0,3.9861820000623993,3.9861820000623993,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,43,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7997385758211726,0.8341415763607086,0.034403000539536044,0.0,3.761574999998629,3.761574999998629,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,44,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8002016920597598,0.8750254287404641,0.0748237366807043,0.0,4.634933000033925,4.634933000033925,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell6,45,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7901573362323433,0.8263541027905935,0.036196766558250215,0.0,3.875006999805919,3.875006999805919,3486.8369140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0027810160376434,0.002781016037643358,0.0,2.136978999942585,2.136978999942585,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.988475691699544,0.982131553849089,0.006344137850454956,0.0,3.5834049999721174,3.5834049999721174,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,2,200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9828029252061504,0.9774834786211414,0.005319446585009047,0.0,3.4988469999461813,3.4988469999461813,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,3,300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9797035166563024,0.9743741553873604,0.005329361268942012,0.0,3.5116040000957582,3.5116040000957582,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,4,400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9747572139328834,0.9706294062841035,0.0041278076487798465,0.0,3.4116870001525967,3.4116870001525967,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,5,500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9709891083935862,0.9688850100557629,0.0021040983378233236,0.0,3.4410099999604427,3.4410099999604427,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,6,600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.967557676644718,0.9667797208029608,0.0007779558417572163,0.0,3.3395369998743263,3.3395369998743263,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,7,700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9674258305903478,0.9630863140772985,0.004339516513049313,0.0,3.2865220000530826,3.2865220000530826,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,8,800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9635787476076348,0.9584482981287864,0.005130449478848442,0.0,3.3471729998382216,3.3471729998382216,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,9,900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9607002308533056,0.9556468625218376,0.005053368331467967,0.0,3.5055610001109017,3.5055610001109017,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,10,1000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9578439832963764,0.9524477195677338,0.0053962637286426585,0.0,3.3739810000952275,3.3739810000952275,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,11,1100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9550116242545624,0.9486939285577827,0.006317695696779757,0.0,3.384154000059425,3.384154000059425,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,12,1200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9523251791153544,0.9469662367737262,0.005358942341628259,0.0,3.282939000200713,3.282939000200713,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,13,1300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9497130515527568,0.9446782968641388,0.005034754688617915,0.0,3.4304079999856185,3.4304079999856185,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,14,1400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9472038815829084,0.9404812726961354,0.006722608886773007,0.0,3.5066559998995217,3.5066559998995217,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,15,1600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9419765790971418,0.9374380427314616,0.004538536365680246,0.0,3.417002999867691,3.417002999867691,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,16,1800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9364831332101587,0.9312215973174091,0.005261535892749691,0.0,4.012759000033839,4.012759000033839,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,17,1900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9333394761138613,0.9292917782069835,0.004047697906877756,0.0,3.520788000059838,3.520788000059838,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,18,2000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9303622823221857,0.9237531842828015,0.0066090980393841425,0.0,3.502649999973073,3.502649999973073,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,19,2100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9282392193189238,0.9246217116726042,0.0036175076463196287,0.0,3.5070450001057907,3.5070450001057907,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,20,2200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9247909056916136,0.921170319202077,0.003620586489536559,0.0,4.692685000009078,4.692685000009078,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,21,2300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9227748274367668,0.917905429355556,0.004869398081210785,0.0,5.410381000046982,5.410381000046982,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,22,2400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9191336556423656,0.9132587854567046,0.005874870185661019,0.0,4.063229999928808,4.063229999928808,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,23,2500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9170769125639802,0.9112741192293851,0.005802793334595102,0.0,3.526925999949526,3.526925999949526,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,24,2600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9128088164833116,0.9072149429056404,0.00559387357767116,0.0,3.431943999885334,3.431943999885334,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,25,2700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.911067511322,0.9062424045826745,0.004825106739325569,0.0,3.3635039999353467,3.3635039999353467,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,26,2800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9084510432621704,0.9030692668245568,0.005381776437613617,0.0,3.365841000004366,3.365841000004366,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,27,2900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9041583522353488,0.8974870963589788,0.006671255876369964,0.0,3.9443370001208677,3.9443370001208677,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,28,3000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9027836328508976,0.8959312389242382,0.0068523939266593725,0.0,3.4176849999312253,3.4176849999312253,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,29,3100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9000609055915085,0.8947901923668101,0.005270713224698409,0.0,3.3976419999817153,3.3976419999817153,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,30,3200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8958196175904674,0.888805964005571,0.007013653584896362,0.0,3.48594599995522,3.48594599995522,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,31,3300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8944792638203237,0.8895269451235268,0.004952318696796909,0.0,3.4334150000177033,3.4334150000177033,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,32,3500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8885111651332444,0.8815659520914209,0.006945213041823495,0.0,3.4650790000796405,3.4650790000796405,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,33,3600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8875951935439069,0.879542981366455,0.00805221217745189,0.0,3.3925010000075417,3.3925010000075417,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,34,3700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8854993903508341,0.878453652344971,0.007045738005863167,0.0,3.4326449999753095,3.4326449999753095,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,35,3800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.881564819200018,0.8750900177877272,0.006474801412290732,0.0,3.52830199994969,3.52830199994969,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,36,3900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8808557437198717,0.8730609141229421,0.0077948295969296755,0.0,3.346652000118411,3.346652000118411,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,37,4000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8785232998479775,0.8705979543354742,0.007925345512503346,0.0,3.3879820000493055,3.3879820000493055,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,38,4100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8744643870939225,0.8656618292127619,0.008802557881160578,0.0,3.3368980000432202,3.3368980000432202,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,39,4200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8733656338944453,0.8658913417732667,0.007474292121178672,0.0,3.8971429999037355,3.8971429999037355,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,40,4300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8711996803747502,0.8665101294010349,0.004689550973715262,0.0,3.509269000005588,3.509269000005588,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,41,4400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8691446928910354,0.8659655005775592,0.003179192313476187,0.0,4.145614999970348,4.145614999970348,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,42,4500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8652609992913627,0.860004224098289,0.0052567751930736595,0.0,3.8797359998170577,3.8797359998170577,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,43,4600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8645063610786275,0.859985751159301,0.004520609919326568,0.0,3.850280000051498,3.850280000051498,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,44,4800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.860037582521042,0.8558104138410212,0.004227168680020821,0.0,3.4615439999470254,3.4615439999470254,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,45,5000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8549567487809242,0.8520937845488554,0.0028629642320687765,0.0,3.8918029999877035,3.8918029999877035,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,46,5100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8533851234890976,0.8523734569629489,0.0010116665261487023,0.0,4.9783770000431105,4.9783770000431105,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,47,5200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8491617853521667,0.8389645894679582,0.010197195884208532,0.0,4.442939000000479,4.442939000000479,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,48,5300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8493422832619613,0.8393729384773089,0.00996934478465239,0.0,4.60819599993556,4.60819599993556,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,49,5400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8473838732859608,0.8405561947698497,0.006827678516111102,0.0,3.3985750001193082,3.3985750001193082,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,50,5500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8429446029782806,0.8295743755917702,0.013370227386510392,0.0,3.6069730001599964,3.6069730001599964,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,51,5600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8433240375034325,0.8306558998608767,0.01266813764255581,0.0,3.3340279999265476,3.3340279999265476,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,52,5700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8413282520752242,0.828542319674883,0.012785932400341204,0.0,3.423020000127508,3.423020000127508,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,53,5800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.838901649666258,0.8274963903536973,0.011405259312560756,0.0,3.4822669999812206,3.4822669999812206,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,54,5900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8370999446840393,0.8251591105592664,0.01194083412477287,0.0,3.4347189998698013,3.4347189998698013,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,55,6000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8354193717387877,0.8225297652367828,0.01288960650200488,0.0,3.3866930000385764,3.3866930000385764,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,56,6100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8316386346878003,0.8137751973211538,0.01786343736664653,0.0,3.489899999976842,3.489899999976842,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,57,6200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8314328483065889,0.813375701766668,0.018057146539920965,0.0,3.4486039999137574,3.4486039999137574,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,58,6300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8297149459181925,0.8109300178793446,0.018784928038847903,0.0,3.4185110000635177,3.4185110000635177,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,59,6400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8258565850818869,0.8039453363165722,0.021911248765314695,0.0,3.4064230001149554,3.4064230001149554,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,60,6500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8260986387301296,0.8055309390730954,0.0205676996570342,0.0,3.411116999814112,3.411116999814112,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,61,6600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.824329683784477,0.8034114327133561,0.020918251071120886,0.0,3.4952190001149575,3.4952190001149575,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,62,6700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8216271216028758,0.7980507977575032,0.02357632384537256,0.0,3.394307000007757,3.394307000007757,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,63,6800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8220265335974288,0.7973105704008259,0.024715963196602964,0.0,3.7875389998589526,3.7875389998589526,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,64,6900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.820384004853965,0.7961512295345355,0.024232775319429467,0.0,3.688975000159189,3.688975000159189,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,65,7000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8164593883794506,0.7904396367147695,0.02601975166468118,0.0,3.7371770001755067,3.7371770001755067,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,66,7100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8194339728865923,0.7912232393293139,0.028210733557278322,0.0,3.4087540000200534,3.4087540000200534,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,67,7200.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8150524999702112,0.7904390934906779,0.024613406479533362,0.0,3.3477790000233654,3.3477790000233654,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,68,7300.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8134092287739451,0.7896551889593822,0.02375403981456281,0.0,3.434685999991416,3.434685999991416,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,69,7400.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8105679213212978,0.7880622005676545,0.02250572075364332,0.0,3.3780290000322566,3.3780290000322566,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,70,7500.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.809561851270911,0.7914614490506613,0.018100402220249667,0.0,3.6426500000743545,3.6426500000743545,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,71,7600.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8077191445242562,0.8070972071865771,0.0006219373376791237,0.0,3.5499400000844616,3.5499400000844616,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,72,7700.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8048218217874227,0.6993404106346359,0.10548141115278675,0.0,3.511768999942433,3.511768999942433,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,73,7800.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8042099604860874,0.5805426865711516,0.2236672739149358,0.0,3.7216409998563904,3.7216409998563904,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,74,7900.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.8026960357966066,0.6118451517322149,0.19085088406439177,0.0,3.4051820000513544,3.4051820000513544,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,75,8000.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.79978431010739,0.5,0.29978431010739004,0.0,3.349937999928443,3.349937999928443,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell7,76,8100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.7997394141989302,0.8032569896633376,0.003517575464407341,0.0,3.252707999990889,3.252707999990889,3045.0869140625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,0,0.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,1.0,1.0017087565587222,0.0017087565587221576,0.0,3.3589260001463117,3.3589260001463117,3058.8681640625,1,
Dataset 2,Kadem-style_GPR-EKF_Colab,Cell8,1,100.0,Kadem-style GPR-EKF::very_narrow_38_39,Kadem-style GPR-EKF,very_narrow_38_39,measurement_update,1.0,0.9897125853434404,0.989793861052156,8.12757087156335e-05,0.0,3.8809699999546865,3.8809699999546865,3058.8681640625,1,
