dataset,protocol,test_cell,row_index,cycle_number,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,11,1100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9420556121867812,0.9443740009352443,0.0023183887484630183,10.171974000058981,1011.4032809999571,1021.5752550000161,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,12,1200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9379746201503268,0.9400243971776447,0.0020497770273179006,11.251026000081765,1007.3837749998802,1018.634800999962,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,13,1300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9340530286945622,0.9363736558374871,0.0023206271429249137,10.128233999921576,1030.3745849998904,1040.502818999812,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,14,1400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9303329460978876,0.9332776775513402,0.0029447314534525315,10.095759000023463,1032.7675959999851,1042.8633550000086,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,15,1600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.92249525210398,0.9049343975657209,0.017560854538259063,10.434910999947533,1064.3821099999968,1074.8170209999444,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,16,1800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9144596673802964,0.9166024072931764,0.002142739912880054,12.189990000024409,1087.022584000124,1099.2125740001484,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,17,1900.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.910206122615971,0.9117233324227241,0.0015172098067530726,10.262036000085573,1029.5676159998948,1039.8296519999803,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,18,2000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9061316498413768,0.9076614878257527,0.0015298379843758925,10.289582000041264,1044.508525000083,1054.7981070001242,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,19,2100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.9030017875869772,0.9048450168828426,0.001843229295865334,10.144334999949933,976.2470199998461,986.391354999796,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,20,2200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8983125553947697,0.9005184022152786,0.002205846820508839,10.254324000015913,1024.7529300002043,1035.0072540002202,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,21,2300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8949125087814178,0.8970972659530156,0.0021847571715978287,10.398261999853275,998.7414180000087,1009.139679999862,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,22,2400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8905732968994196,0.8937741304181621,0.003200833518742563,10.261993000085567,1039.445336999961,1049.7073300000466,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,23,2500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8879613973915149,0.8914394842070774,0.0034780868155624978,11.204990000123871,1004.7895970001264,1015.9945870002502,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,24,2600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8831976725985075,0.8863838479137529,0.003186175315245454,10.251422999999704,1046.2817769998765,1056.5331999998762,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,25,2700.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8811590400633876,0.8848408599542424,0.0036818198908548094,10.229969999954847,1066.2720010000157,1076.5019709999706,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,26,2800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.877879197869749,0.8818644338826536,0.003985236012904569,10.388210999963121,1023.268003999874,1033.6562149998372,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,27,2900.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.872699646802078,0.8753844626777981,0.0026848158757201146,10.642040999982783,977.2029560001556,987.8449970001384,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,28,3000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.871545753698075,0.8758619955717399,0.004316241873664972,10.21218100004262,1070.1433770000222,1080.3555580000648,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,29,3100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8687317985174979,0.8727657012381936,0.0040339027206957034,10.231958999838753,1037.4855810000554,1047.7175399998941,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,30,3200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.86424500722424,0.8674208017307614,0.00317579450652139,11.20377200004441,1058.6057000000437,1069.8094720000881,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,31,3300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8629547013652372,0.8677595324439784,0.00480483107874119,11.010919000000285,1070.6581239999196,1081.6690429999198,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,32,3500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8553560770889814,0.8595915659171847,0.004235488828203238,11.240021000048728,1010.6292870000289,1021.8693080000776,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,33,3600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.854735710432437,0.8580510061353264,0.0033152957028893537,10.212735999857614,1013.7806410000394,1023.993376999897,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,34,3700.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8517263992010133,0.8557557619768135,0.004029362775800127,10.34784600005878,1035.8149490000415,1046.1627950001002,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,35,3800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8462746240219763,0.8491274008206005,0.002852776798624168,10.918143000026248,1047.6916479999545,1058.6097909999808,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,36,3900.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.845960046064381,0.849719644270356,0.0037595982059749344,10.233233000008113,994.3245800000113,1004.5578130000195,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,37,4000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8436530255309312,0.8478819910594799,0.004228965528548678,10.063180999850374,1009.1291080000246,1019.192288999875,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,38,4100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8394916520881424,0.8428564791053076,0.0033648270171652284,10.250691999999617,1046.650444000079,1056.9011360000786,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,39,4200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8381944392978427,0.8430597181358914,0.00486527883804877,10.28555899983985,1030.5679890000192,1040.853547999859,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,40,4300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8356091274637388,0.841359146854399,0.0057500193906602215,10.175301000117543,1041.3278549999632,1051.5031560000807,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,41,4400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8330633035869601,0.8393616236790401,0.006298320092079979,10.490836999906605,1100.0933130001158,1110.5841500000224,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,42,4500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8290290743605105,0.8340917793832385,0.005062705022727987,10.292721000041638,1064.99592199998,1075.2886430000217,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,43,4600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8284948770035598,0.8348909447911135,0.006396067787553639,10.264212999800293,1118.1989120000253,1128.4631249998256,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,44,4800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8237963037635181,0.8299368790344084,0.006140575270890292,10.322521000034612,1063.4974009999496,1073.8199219999842,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,45,5000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8175862687561571,0.8236754177997538,0.006089149043596698,12.27558699997644,1021.6706580001755,1033.946245000152,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,46,5100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.81612510264391,0.8232870015068166,0.007161898862906524,10.183638999933464,1033.9592679999896,1044.142906999923,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,47,5200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8115478796870129,0.8141428328533973,0.0025949531663843617,10.29479499993613,1038.4770390000995,1048.7718340000356,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,48,5300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8115996346341946,0.8173828547278765,0.005783220093681929,10.600097999940772,1005.169369999976,1015.7694679999167,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,49,5400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8092949035875885,0.8151581219285416,0.005863218340953158,10.133991999964564,1055.9303219999947,1066.0643139999593,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,50,5500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8040473107856494,0.8077340644645474,0.003686753678898036,10.240331999966656,1017.6936549999027,1027.9339869998694,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,51,5600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8043008913509206,0.809521780657331,0.005220889306410403,10.460365999961141,1007.599116999927,1018.0594829998881,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,52,5700.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.8021222991198484,0.8074940843931209,0.0053717852732724225,10.28245199995581,1010.9380070000498,1021.2204590000056,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,53,5800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7988318806009727,0.8037919856357141,0.004960105034741424,10.16021999998884,1048.8145750000513,1058.97479500004,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,54,5900.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7975083272562412,0.8023193365026889,0.004811009246447728,10.296093000079054,1091.746397999941,1102.0424910000202,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,55,6000.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7957091281373936,0.8017366521326912,0.006027523995297601,11.208906000092611,1091.1518309999337,1102.3607370000263,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,56,6100.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7922496508333569,0.7958984706318197,0.0036488197984628767,10.247215999925174,1116.371620000109,1126.6188360000342,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,57,6200.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7925013185026814,0.7984177858447188,0.005916467342037435,10.541449999891483,1037.9298210000343,1048.4712709999258,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,58,6300.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7903439313034647,0.7958853121587289,0.005541380855264233,10.389486999883957,1029.483091999964,1039.872578999848,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,59,6400.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7864526763105241,0.7906178915505049,0.004165215239980813,10.378709000178787,1054.8462680001194,1065.2249770002982,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,60,6500.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7869654766759802,0.7938670085967768,0.006901531920796677,10.375328000009176,1037.8902949998974,1048.2656229999066,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,61,6600.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7847718420047651,0.7917292432695742,0.006957401264809038,10.384158000078969,1006.7561500000011,1017.14030800008,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,62,6700.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7815252944168616,0.7854836315524331,0.003958337135571477,10.210766999989573,1003.8653999999951,1014.0761669999847,167532.0068359375,40,0.008017191655884324
Dataset 2,BMS-1_runtime_fast_pruned,Cell1,63,6800.0,MAW-GME-full-40experts,MAW-GME-full-40experts,adaptive_windows,MAW-GME-full-40experts,adaptive_windows,measurement_update,1.0,0.7814651034832552,0.7890203043450075,0.00755520086175232,10.17127399995843,1056.8423279999024,1067.0136019998608,167532.0068359375,40,0.008017191655884324
