dataset,protocol,test_cell,row_index,cycle_number,stress_scenario,scenario_family,allowed_windows,removed_feature_group,measurement_source,model,window,selected_model,selected_window,mode,availability,true_soh,pred_soh,abs_error,feature_assembly_time_ms,inference_time_ms,total_update_time_ms,model_size_kb,n_experts,measurement_val_rmse
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,3,130.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9909524191296388,0.9906736848389601,0.00027873429067870603,0.5686699998932454,4.992248999997173,5.5609189998904185,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,4,194.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.98845827746154,0.9883785817928569,7.969566868315514e-05,0.6286299999374023,5.046947999971962,5.675577999909365,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,5,257.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.986010199992712,0.9856790637917793,0.00033113620093272456,0.6221999999524996,5.092678999972122,5.714878999924622,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,6,322.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9836136880208226,0.9835339218051753,7.976621564731445e-05,0.6472899999607762,5.146458000126586,5.793748000087362,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,7,388.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9812812845045976,0.9812101215938867,7.116291071096459e-05,0.6384200000866258,5.092459000024974,5.7308790001115995,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,8,454.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9782670134782528,0.978385644522866,0.00011863104461318219,0.6244300000162184,5.292599000085829,5.917029000102048,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,9,521.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9763861564758298,0.9762409670103589,0.0001451894654709296,0.6551100000251608,5.1292690000082075,5.784379000033368,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,10,588.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9739146801541868,0.9740367303954764,0.0001220502412896396,0.6572899999355286,5.094989000099304,5.752279000034832,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,11,654.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.972318570319827,0.9722486938534403,6.98764663867868e-05,0.6884790000185603,6.3033690000793285,6.991848000097889,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,12,721.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.969576210100282,0.970118072989695,0.0005418628894129363,1.1304299998755596,7.036358000050313,8.166787999925873,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,13,788.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9680450155785733,0.9680106356895358,3.437988903742806e-05,0.7486890001473512,6.46467899991876,7.213368000066112,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,14,854.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9657280156958624,0.9658502009774452,0.0001221852815828095,0.763539999979912,10.213707000048089,10.977247000028001,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,15,921.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.963999874717116,0.9642093136336127,0.00020943891649671809,0.9380900000905967,6.548478000013347,7.486568000103944,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,16,987.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9620043706709784,0.9620868115038388,8.24408328603532e-05,0.6791999999222753,5.651198000123259,6.330398000045534,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,17,1053.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9597059284991188,0.9599107411981949,0.00020481269907601796,0.6407600001239189,5.5593889999272506,6.200149000051169,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,18,1129.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9574626460053548,0.9576383840544334,0.0001757380490785554,0.6827199999861477,5.6034790000012435,6.286198999987391,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,19,1203.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9552010992032866,0.9550340622200333,0.00016703698325326588,0.6473089999872172,5.317009000009421,5.964317999996638,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,20,1270.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9533071124370616,0.953827538307709,0.0005204258706474896,0.6315099999483209,5.189498000163439,5.82100800011176,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,21,1337.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9506288606731808,0.951042780296902,0.00041391962372128166,0.6432800000766292,5.252778999874863,5.896058999951492,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,22,1405.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9492707003012548,0.9492393470701666,3.135323108827137e-05,0.6578600000466395,5.446677999998428,6.104538000045068,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,23,1472.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9471227002833592,0.9476755984578882,0.0005528981745289707,0.64806000000317,5.371538999952463,6.019598999955633,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,24,1537.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.945003380364045,0.9448751219141608,0.00012825844988417767,0.6734000000960805,7.187098000031256,7.860498000127336,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,25,1612.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9435202305087722,0.9438212768372161,0.0003010463284438547,0.7430600001043786,5.639588000121876,6.382648000226254,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,26,1679.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.941828618146642,0.9421483163932951,0.00031969824665312174,0.6334799998057861,5.786588999853848,6.420068999659634,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,27,1745.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9396039667143572,0.939898077418039,0.0002941107036817936,0.6485300000349525,6.0545989999809535,6.703129000015906,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,28,1812.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.937486700612854,0.9378863721898365,0.00039967157698250766,0.979839999899923,6.620418000011341,7.600257999911264,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,29,1876.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9361006669993338,0.9363512544654493,0.00025058746611550387,0.6736700001965801,5.591278000110833,6.264948000307413,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,30,1943.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9335597276256146,0.9341865780846272,0.0006268504590126733,0.6093100000725826,5.466008999974292,6.075319000046875,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,31,2011.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9317008024632888,0.9323885723268961,0.0006877698636073015,0.6732599999850208,5.259359000092445,5.932619000077466,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,32,2079.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9298218525773948,0.9299119835570847,9.013097968990635e-05,0.6334099998639431,5.140009000115242,5.773418999979185,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,33,2147.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9278246614666464,0.9284814361229954,0.0006567746563489463,0.643999999965672,5.149717999984205,5.793717999949877,1724.1376953125,3,0.0017125849692804181
Dataset 3,BMS-3B_structured_missing_fast_pruned,Cell51,34,2215.0,all_windows_available,consolidated_window_availability,full_27_36;medium_32_35;narrow_33_345;paper_335_350;very_narrow_335_340,none,Fast-MAW-GME-K3-latency-aware,Fast-MAW-GME-K3-latency-aware,adaptive_windows,Fast-MAW-GME-K3-latency-aware,adaptive_windows,measurement_update,0.7777777777777778,0.9254009364088848,0.926501987734989,0.0011010513261042743,0.6326800000806543,5.111999000064316,5.74467900014497,1724.1376953125,3,0.0017125849692804181
